key,value,
,,
2bfc2e0e899cf1359666e91a1ba6216e958b8018,11,
,,
68849c73050a8939fecd7c8f54072d3a6edde01a,8,
,,
3184d1ac13a5f6ee1f0cd470258390f829e7ad9e,1,
,,
453ff441878dae898793367fae49585afd8ae04f,8,
,,
21a65603751342252583090c121c54c2efda082c,6,
,,
06dfd59d5fef75e3bf4caa6e088ed184ab0d6396,1,
,,
3fe245a89f8d496d0cdb935faad3502fcd44dec8,1,
,,
4f76479d3ec5204ac540e559c8e82cd789da31e9,15,
,,
062b6a04a4323cbab2d097b5a26d04966bbf9e1a,1,
,,
219ed40dce95c72d9551430ddf9a74975db06bf4,2,
,,
92c01f027ec03d8abbbae75869ee3901ba501ffe,1,
,,
b5772c8b4fdfb15579810040199da045acca11ea,4,
,,
f7d830338b68c91e9930e64e9921516aa5a8b752,1,
,,
e395d2ecc228640116e3434d2ecc5e6fa460a683,1,
,,
cb868dbb0813959beac1e559223bf98a33f0721d,1,
,,
663c1932cc45daf4e1e5671a04e8d70ab9501a94,25,
,,
0ad17310f64a6d9be39332d83f8a5d33f909d616,1,
,,
02ac5a4d6f5ce9b38de154392f1bf96cd4931b8d,1,
,,
faabef33de242238f237011e851d09d0dcd265f9,1,
,,
d32f06e0afaafc595b0d3bab581da761b908a3b4,2,
,,
51449484e0703fffe5a9a7294febd7f557e6e316,20,
,,
bb468a671c9132835a8bccaa896697b3fd2f44b5,3,
,,
6284004e97f7c03cf2d237efe3c7a631d5ecbdfc,1,
,,
de203425b16061fa745981d18835b0934dbf4e2c,1,
,,
a28116753a1071e3fd88f32f19edffc046cd791c,7,
,,
aaff0eb3d123332ccef8f85a702f513038d96a64,1,
,,
043762489e727f49f51561423cc3e1f92acd0e2a,4,
,,
37a360ba92f55482e2002a6ca1934a4c8ab8b5e2,1,
,,
09dfbd3295e7040b6403dcffcead1aadbd20d9aa,4,
,,
99d3315288d38b7bce188e3828586512e74c4ef6,0,
,,
6d9a840ffcc32844d6e0025b91d2abc5245a0260,2,
,,
f4a54b9ecb565afa987c9e74f07e112bb0e7fa55,1,
,,
ae7855111e432c88cf9418d82facc1ad64d2eafd,1,
,,
ef540be024439b698f4ce3cce361aee720ee213d,2,
,,
150048ed6ab36c44e3f0212898a0b7eb1ccf7022,2,
,,
9c821d25e642226da8e248a29c5e42c1e21e414c,1,
,,
9064ceae58a21d6a3685d0aef778c2f7c863ac6c,2,
,,
48a78313e9548565b1417d923ae4960c9095ed63,1,
,,
e34d13b31ffc2e1bc107d3dc88bcf81c7b5721b0,4,
,,
857f39b480be121107f553c1c30199e9e82c4173,2,
,,
f90eee8bc9df5f6ce0fa95df068e89632376ae72,2,
,,
c0ef6522eb4aa18bfcd2f34f1d909287008d7258,1,
,,
7bea261d3562b6dc8383919665040b0eff55db5c,91,
,,
f7132a7a7393668b32d657efb374db7e05ba4ca1,1,
,,
85f18974f9df72db7151888a83ed8a9090e1e3b0,1,
,,
fffef0ded284b741c3d278a9e4e7f5fc1154d1b0,1,
,,
a2e6b8832aebac0a9e9400d2de50c619f258e218,3,
,,
e5e532d990f7e1115b09e702f348ab884f1d68fc,1,
,,
8f515f7a956a619f4430193520e45d029f7ec901,1,
,,
140373a974d2e234679065d9e1e8750c6484e380,291,
,,
8f7e9cfcf9a4465395471f7d11879b2fb5b4602e,15,
,,
d120e994f63dfed8032a5c91ce3b8334d82646c6,1,
,,
3cc8090cfc9191454745aec4190c82b9e8c974c7,27,
,,
2d1a1ecd93cd5693805c30f57a82fd6e6c2a74bf,1,
,,
d5eff6177d15c96b3489cc0c283a9c71b71de0d7,2,
,,
f084495adf3c5131e4333f40fd2399806cc9988d,2,
,,
599cfa4b5abf4a3eafe8889da66f3785da810553,1,
,,
5399da8afa39d53b50594dbe1ab9265d4fbba649,2,
,,
1ebac9caa030f223b2bc6edaf5232dfb608088b0,1,
,,
9bffae94cd8a893f50eb6c1882146e87744e2150,1,
,,
76446a0c5d3c64f110f4e8ad94dfa46cb29976db,1,
,,
74ad47e91d63bd4ed40e7c788b35df7644742d57,5,
,,
e67998d68c5b0556aabcf256260c170a0e147747,2,
,,
979fc0d69857d736c82dc8a3afea224e0199a39b,1,
,,
3bb0d088559d55fc3b0db4b2b1a0a7c47465a2d1,1,
,,
cbaffa207f8c56f22194951c0b0ec41a44a4da7e,11,
,,
cd79784d7521731075e72b5ed63bd86b68fd299f,1,
,,
e8dedbda434b73c2b59a5c1fc872fc70cd250d9f,4,
,,
88ae2f3b5aeeb1a2c49f3b1dee3f088ad6f2c2aa,1,
,,
1cd39add4b2ecda205cfa21c142b9491c7b7f095,2,
,,
262e68ff95c7f1f7e45980feb9f498ef17f481fb,1,
,,
6563388e2f799537dcdee7024dd339f36e394744,1,
,,
604f6b02f797f8aafedeb0649d29da514501ab08,1,
,,
38132a59fdc4b7a5aee4161ce9b17e80fbf88d86,1,
,,
89de6a98e39a752030716616a3858ec8d78d5fb9,18,
,,
b8981e5a163bbb0f5799e79ad5a6b278ed895021,0,
,,
57212e649949728053a057a3163e2cf4237fcb34,3,
,,
a320e6a9beb22ae93599ce9c1c4d45699bdfeb1f,3,
,,
d2b4edc0794c5f956d58f35697e6a7527a8eb66a,3,
,,
c83f51a418df21e62e5d2f357ad77d776136bf74,3,
,,
71f789c657efe4cd5e6ce1a6263d27bc05c39d2d,0,
,,
2c149b11fa9497e28d1e123ff228893eb2bc59cd,1,
,,
bcc0d53e5adf1460d2c4ac3d032a28fdc850abbe,1,
,,
b1a625d79db11fe66b96b6b44a90fedb9fc5b073,9,
,,
398e6b07679c5db0b29d502a45804cbf205e05a9,2,
,,
e40c4b544550c9d2a37cfe02b9f2518540aca8a9,1,
,,
b7506bd8b87a043fc845b0e82c953cf8993dd97c,2,
,,
4b20771b1b977a6511038c8fe0e32c66dfaae731,1,
,,
2cfb0fd1fc07a3653f938488b3a873df15fbeb16,2,
,,
d4916f1eed8a4f67bc149131687389100434a88e,1,
,,
77754cc457fc0e40b397083bbf0eabfe284278bd,2,
,,
56da05936d4dc69ba25b4926af9b2bb267c59f5a,1,
,,
dfd615bbc87fde3ab1ba2f076eddc96386eeb6b2,2,
,,
1aa99a965004837fbf5871502878fc8da7e26816,1,
,,
e5b90631ab5298e7c64b0841aa671082f5e3d8d3,3,
,,
50c3116a2880caf29a83e727608b621f387d7591,6,
,,
081cd7b90430213b52485b6886f9dfcc0cdd4cd8,2,
,,
6dea620e7dcaed9c8d4148897e1a39dbd529b74d,1,
,,
02222ba800ba387b974b1a8f06ec694e6fb35dab,1,
,,
c13a9e448ff567d6e5665097058c17eea755ebd2,1,
,,
d001498fcf7c4520e5fe76e249dc576c630ae477,2,
,,
7ed95bd5003ced67376f9fcbe4fa932ed9a60f53,2,
,,
6224f73544405ed645dd00d136ad167e4c235876,2,
,,
0a3d6a61052cf21b13449c8ab79a40a24b66afbf,1,
,,
859085b36886e34d4d5a3b0a844a88754537851a,1,
,,
b66630404343f2096fd55df63b697c31ca88c81f,5,
,,
275f945787ad4b20faab3c8a556e2cdc12119fbe,4,
,,
586229e654dbc05246e9f52264e18ee58b61e18b,1,
,,
ac299d9dfa2f9ca6b6c7065ec2fda4a8ccee37f3,12,
,,
9c4656ad5cb2dd056a8a7a5e9ac5c91fc72bdd22,1,
,,
51c713892fa4923a99c62d5ca1264c55cd314ef9,2,
,,
75f571e9a6d61741030c08b4c5405d2d6c5c0dec,3,
,,
46b62ccca05b0d174ad7ab75229aca4204adae5c,2,
,,
acb929bad84d78a0990df1a76be08fa7fcdc1d89,1,
,,
f24bbc4bf00835bf8ccd13f3f88fd1c4f4cc1bf3,1,
,,
b87ca0df7f64d29a4b57706665b337ebd2392087,1,
,,
513e9323e7d4870ffea05d5fb0b7c487e70f7712,9,
,,
198a9f222663ea5e216459f89c8c1d5fe220cb40,4,
,,
67f152c38bd5f208d711208f64a90bf7d462696e,1,
,,
8b1094e7464995fd8e486880dfc380a20b61c1d4,1,
,,
fb0b4cfa26552caf24f64c23e1abdbbd1c3672e6,1,
,,
cdb1ddb4524f824711b0e5696f41823de7230a68,3,
,,
e89247198856478bc204a0a4e69141f3d5623b66,1,
,,
073f27f659b653cfe80c0137ae2089b5d78c8946,1,
,,
8cd3b99286bc823dd4562e6dc423f7c8eaee2d74,1,
,,
b2bc9e113937318a45a8e4e5295d5522e037205e,2,
,,
a27d7a5a194846a3c98fa69495e627db2343f6db,1,
,,
ecf50c4f9e54a4abf9ee541d9d7e8c7cc9ab3745,2,
,,
ec4d7fc44ecc7c4b99c10822f9ab178fada5d224,1,
,,
16db83cfefc496bbdd637a9ff9e67e554a5f0ad8,1,
,,
23296948080b71a26b80cbbdcd90514971b3d672,1,
,,
39697e9ce5c815599eedb168de1204686193840b,3,
,,
0282e21f168eda54349c5d8f58f3f0796ed93a0f,1,
,,
57551b382545a6724b28732aa5097abd888f518b,2,
,,
eff7947ca58aa69aa584764281339b17291439c0,1,
,,
a18f113e1b47b0548a043cadf56d0fea67a4b5f2,2,
,,
6906eab645839b8749671db25dc1366b3d131f04,1,
,,
c0ebc30bada9794a685512dbe7c4da904768576f,4,
,,
926a5a7d21941ecb823a44b1c6952f50c087ca1e,1,
,,
74b9872ffd8ac83cbd4bb7bc90eca861a96902fb,1,
,,
1dd697f091dfcf9ae225e921323b045ec6de0b0e,1,
,,
69bf02bdd6b70469a9d56810f61e86e6bac97cb6,6,
,,
f93fcf318a17900ca31d3743a18a380da5f1112a,1,
,,
edd3a86805e8b527e48e808aa3d256404394a788,1,
,,
04acfb99ed71398b42d11b8dfec6a1b158d77759,3,
,,
b6cdec43e9084a4b2479f9b0170c430fc2ac6779,1,
,,
c09a8f3b9041ac2aba5e72d28a06057eca5cb499,3,
,,
a4c17d2eef5082c787300c574eb6ac72333129e8,16,
,,
82d5f38995fd1a80fecf615391b3425f1c57a263,1,
,,
28550f5c68b2439b0390785e8c3d5b42d3ed91c8,2,
,,
fe1a8d1cce572b12dacb06462f27a6a7fb793dfd,1,
,,
3cc7385adb89fd76f06a2b12555385ce94f4a3a6,2,
,,
e6fe1b59470b653f0275596cb8a211367dd61654,3,
,,
525d0406547d98607ac925d66039d9c8fc97c288,1,
,,
61ec8e7952e725a74ee7108cbbff4efaf5e10b4c,1,
,,
f014fbe20eff2c9e444eed033df745ac18e505a9,2,
,,
ade449cd029e11ddda42c7d8321be1e54e24de92,1,
,,
fe53f08dc98ada69d71e12dd1a911ed8b5f3fd4c,1,
,,
501889b040d59766bb8f5d4feb50c06c9c2713f3,1,
,,
367f06788005a8200959a1f4a50be04378fb335e,1,
,,
262134834b6509e519ec96cfb59127f4e1a2919e,3,
,,
04f1aad2db613e07b9f822c5a2973531988ec351,1,
,,
8a34bdba657b5d8d1e919e89c31c81e38846b63c,4,
,,
fcd858207d97a40a115c1da6079b080d2172049f,1,
,,
3b14a66b50f33bcc205808f035deb640d83dc2b0,1,
,,
e574ed1c08bd044221edb5b5c9c3b9280bd2c1ee,1,
,,
e4e1cf8b508f22a42ccddcc13634985d0a067eee,1,
,,
8a60861066e599ef2520f66b4274878b5df0c9e1,4,
,,
4b8e26b2870daf2cd3a643875bd4b9b6330b3682,2,
,,
2bde584d861172bd92d1d16c24291d04d5dd9a35,1,
,,
0a457bfbd9ca6562e8fcd604bcdfeb22f1fb4ded,1,
,,
1ed2fdb5ef1d24c19abc1562dae01b9784df84d1,1,
,,
ab5b57eb0018f63cdb40464de0868e48b7dbd791,1,
,,
76d8cac04871490d4a247664d81efc54d3e1686c,2,
,,
6b1cd5ac3cda44837ec9867523f382cf958e311d,45,
,,
7ccb43b982a357c472ddd2300f87c273a7f41c27,1,
,,
8816954ef6c7c758a0fde71ecd0bc617b0804216,2,
,,
c9c4e8b338ddeb6b37590091b3c768602612e993,21,
,,
c343e57733a331cfaca2fdb0136d8064f53506bd,1,
,,
4038af2f4764f1d35d82822514d65d17ab45b302,5,
,,
823761f6e264d960647a9bb9c9b676aabc43fdf1,1,
,,
35820a1bb2e1cd20de6ad18277c250214497abf9,1,
,,
60b09134d6fe3a21802a1134f32bf151265677bd,1,
,,
937086d17b266a17ea6bdd144656cd5282fa86d7,11,
,,
435a6fabd64760f97c973a40cdde2ff1e1e2c5d5,3,
,,
88ff4ff9100c71f794196b7cd1b3a6c3519575a6,4,
,,
af97dca0517cebb1218057d9d5e4f6255cf8a9f8,5,
,,
3fb7925800219b4ab4233914e29af68a036cdfe5,2,
,,
1af64030e65cf411b3bb5fea3bfc2180500fc41d,1,
,,
3cdf47fe5e218e64d8e16028d1e48a2d6186c2be,8,
,,
7e6e515619e9156ecbb33587be5d638082f2fc91,2,
,,
4c205d09d32c1180fe1ce5ebc18b3f64520875f2,1,
,,
ac4178cb5a0167dd31f91f830514a9548bc8efc7,2,
,,
84c6fc36c3fff1c6f4bfc609d4fae455dcff8987,2,
,,
55bda09adfb8eca84ccea297e3f9f619791b0600,4,
,,
3224d9d47fee00d2cbd2ad510fbb4c5aba349032,1,
,,
bdc0332c23b326d21193f71ff7db2cf587de0c43,386,
,,
b757cd9c6d820088e33d8a6626d71a90cbefc89f,14,
,,
149a4e8f030f1f1485fd826a43af17a3a13c7fd0,2,
,,
0f35e5f5573edaa6e1e92a05154acaba407f16e1,1,
,,
51bc9ba42e89751e7e9f5239101a4175fd0a9510,7,
,,
806f1fa83d241d157e7018e6065c1f643b3affd5,1,
,,
825ec676d0d6c7c1307de2465cc5dac28a8e0531,17,
,,
e5d2386ccb966aba1c1608e127440d0f70257c90,3,
,,
da535c664b0670c66948782b0036dee901ee0eaf,6,
,,
2dc3e20c7a76979a508617b41e83f2dde76b45aa,1,
,,
ec1c2ec92f19964c55b24c5a8bf9f95aa83a66fe,1,
,,
4fabf1dd41a28135b40d4a33c78a080f86161e36,2,
,,
3a58e9df7c4b05277d31d93bbc1a985faf211545,1,
,,
3c7316c52a20043bcef2ee95d77a1688fb41a710,1,
,,
78ea90e72b22bd22f13843a7003f4f383e8d320b,0,
,,
fa858da11c56e78ae236255592a782e1402e9454,1,
,,
e4259737317693a64524d07313dcb73c36176afe,4,
,,
0e375f947b698ac6d5bd294968d0cda3003a6f28,8,
,,
143595cd460886a0fcd5975ecbf9930bd244274d,2,
,,
e9d38ac8cadd8221753ae614fb3055bf3eb2ac35,1,
,,
d9c7a5344bb4ff2d8154408971fdde127c15ef0a,5,
,,
5b9d0224e2fe6fa57456678f12fa44b2afa8e2e8,2,
,,
7ab83310d5c0cd9ffd63cf1d982a0e6baf861fc3,1,
,,
ace96a3ee563a04a84cb24a3948d7692320072c7,4,
,,
450758ac0facb81424de7d62b30c4ce94aad9e31,13,
,,
55285a8d936efd8fd5f0881a73486da2c7c5c824,3,
,,
77f9e82b417e31831fa964b6560b3095aa9ea975,2,
,,
36f24acf89c2e9aa0d49b5e4b68ffe7d71b75c07,1,
,,
594272e7c0d31072113a2aedb9e749907dc71093,7,
,,
9cf1affe3192e899015b928c574e540b6b60bbfb,1,
,,
e55660a78f6b54ff25ca3d97c82d8b1dda27645c,1,
,,
a9c3ca1cfe0fd9295a6472265a9ac71b7f8c64bd,2,
,,
bac1558446729c6b294fba66183c27d38cda0d51,5,
,,
24c172add0d46f2e8fee5543469311b2b9831f17,2,
,,
a19c12dd553cf0e579d245476a59b4b88033a952,2,
,,
267d4fa58ba38160df9fe33d4ea126fe7e5d6230,1,
,,
445a11d1cf84853fd46af0cf6df4c38ad90683df,13,
,,
0c1d86e2d6d7a01e6e64d6fbd9f7f98c109928b9,1,
,,
9f9f00bca673ed491e623235314a5c4c22ff28c1,1,
,,
274ec0a5c06687ea60407b4fd29aeb2631580d26,1,
,,
bc068f0960e975f1ab85764be38d1d513aec46df,1,
,,
5eb55f9c25a56d0d8bc224918f52cdb401c6c299,5,
,,
84272f9982a4b4cfdddc04513d2ed3d43439fdcd,6,
,,
7b334ce7134394309e3b847b2b07a4ef54a5c071,3,
,,
aa6955a0d687c0310d69658d0a68facb798daaf6,1,
,,
c1d0a0dfb44b4a0d8c24512f09e43faf3161355a,1,
,,
53895bf4c487ecad90052aee49f09eb17ae92acc,1,
,,
2befbc8914017363def0562629e4c9375e42fffb,2,
,,
f7c243564f87d60df322ea9f62c1591920f8d32b,300,
,,
dcdb88fefa954110665a9423b13225753841fc59,3,
,,
aedd80e82b5fdd8332d4125df7ee86972edfe396,1,
,,
de64bb86d107dc455bdf86135246ba44310a8916,1,
,,
2bf0cd880c1289f358ce8cf106b6925280486713,1,
,,
ac42e07c488cd84f1eb48d3ffeb9e188b4e9dc33,1,
,,
b32f7c8a098acb0c70ab73084ee920613167194b,1,
,,
e6d3790459a5d459801199c7754bb30a59b74436,3,
,,
ea7ff1d886789ac963703e903c08fa2aee478f4c,5,
,,
5fee46c25cae038eb7f7a36490f1002ea56477c4,2,
,,
27742eaa5f5cd678dbfd499ddfe368fd874839a8,1,
,,
4e048603f657222107095fbd573604c368261098,1,
,,
520b78e47a75e2e87b3b56e653b8ab78a351dbfa,1,
,,
2c0078ff1964d8335cce4ede1d3edb5f1f744adb,1,
,,
331a8dfac620837104dcd8e925a52ca3e83315ef,1,
,,
5e63e822b3b6d3b9b369f3df8fa9860a4bd52629,1,
,,
02eaeb8a4f1270c0899b49648d4bbd52b04a5f7b,1,
,,
92dba9e1a7e14f2a56c8e19ce6de6dede9caa3a7,2,
,,
fc7d162f4c4e61d66fbf20231f4f833f6e3b3a37,13,
,,
3ab0a76b4161a5ce10f8d1cb33ccf5cee5b5287f,1,
,,
8df4f319fedf6e5a083591d44cfe764ff6f82b5e,1,
,,
47703104ad80dd3088c3ab2525e6c0e90aa3ba7a,2,
,,
b9f45f41dc6094ba07b4dc150b98684686b5fda1,2,
,,
80ef28b2885027b70c7f6224f7210d3782c274d8,2,
,,
f8171e757ae5c03bbfed7b3d4624ce479b0028f4,1,
,,
25066b574ca20625dfd93daf07c70d9b2057bc86,2,
,,
c080d0f42ae9f01d8ef30af0270e9475ad9baf31,2,
,,
b31d4e1d9f79e7873a29d12f0dd600ac7fec9216,2,
,,
776da107251e2e51f12d23986b7e83a2c39a2bdd,1,
,,
5a0870d21ad5e88259f539a12b3b4c70e219fbdd,4,
,,
1d0fb1671ddc3c34ba8b4efdf4175f8d170497b3,1,
,,
39007063b51cacc8ec76a51892a102aa18a7c0b5,1,
,,
2f7f67bd850ac25ea50295b3c8fcae4bcf4e3aa4,1,
,,
35aea80ce7ec8cf6d169c1a1385533ba82706376,1,
,,
2da173bb68ca50d6dd699aaa86f45864117bb2f9,3,
,,
1cd2fe0586a21c0ad866b5e6660f8740f41a1ff1,1,
,,
e7664e2c5e2b6d2588f36216248cb4a72d523dc2,1,
,,
051e4b8a7908a1dc28f341612569d2d7664c6f77,7,
,,
035cba2cf8951a69f89298695d2930ce1b222fb4,1,
,,
85ea26d0e0fdc47bbc0bafef795f50fb146763bc,2,
,,
9d8a503de05a756ac9277674db20f1560f3c644d,6,
,,
176a99214c2eedc951e636812595493f70eac022,4,
,,
9a480cbe3efddbb3188fb957b778748df58122a1,11,
,,
bc88dc7e0c1e9df173f030d275fb1f22e7e94b22,2,
,,
5b4d313b041f28a5c92acdda458640e0beddc589,1,
,,
5e4a78938f830802193190611599458ddaf27d36,1,
,,
d46d6ea40f08c9d978999fdd8f6cac2ad8500d41,7,
,,
23acea28533d32dabf901882d4e3d697272874d1,1,
,,
624cea3f7b0aa7c9a8fe40cb804d248a0ec86265,1,
,,
3e7da20ce5e9e2f1b972b09908eddad538e3acd5,1,
,,
840b7de2b17a13dc045a278cd8f2a05c2d6ef609,2,
,,
582c6d2d0c349fac9838199383fd85dcd00137e4,2,
,,
f7933c26d7c64edb60e00f83f67b000cd1d7c1cd,2,
,,
ef9b8ef2d9964fa19c95a86fcf9ed51f3ece574e,3,
,,
4d11c80f657b9963fbd5b5d509abf049cfc2dba6,1,
,,
9e878df27e805f741e84a5986298a9cd326e2989,4,
,,
3444973110c98abfcd3c050d79b2193599b2716e,8,
,,
d538155e1922f5164681f2b98d72e7354ec62d5b,1,
,,
16eb165c8a9d131ba3c860a87b2105e5513e71a2,2,
,,
b6b335a88c24fe3f46bee0f06d07536783e5daa0,1,
,,
14e19a4db0f306efa3ab8d9ebb53cf90d0fd125c,1,
,,
7e2d966623b3b23043580ea07f997ba07447acfa,9,
,,
8a3e63373410b9d3473335622ae66c4f0bf3a2ac,13,
,,
c6dffecd9ac0fa91ed2f6cc9be7b6f1aa4b88b01,1,
,,
cd8c277f0a56feaf2c0c1423a92251d8e9278456,1,
,,
f53e44a2910725fb0604b8255343042a7417efe0,1,
,,
78348812e5113f5c6dbfd68cc7243b7ec4ae685f,1,
,,
ed9f2ac21b993ac5be453bfc48edd4ca6d0f26ab,1,
,,
54d2070dd2c02e90e4d59699bfa8e41358cabc02,4,
,,
6f464690f66e0f88678964ed8a92e5e73aea6660,1,
,,
4342d0ae06189c3b274e9cd536c256b92255c52a,8,
,,
b2342744b5f8e5bce62db18f93468fc0781a2c05,1,
,,
2ba29148fe6a01abf4e9cab45dda55d295aa6df6,1,
,,
fdaec6448b9b4d47e97249476179a00bad889f1c,0,
,,
f66a2715c961fc45f76197a56d5c57636a27508a,3,
,,
93b323e8823b4aaf21619a1a7f1d04bf72eae194,1,
,,
205f8efc9e277a4229f276c7f437cf69045d2cda,2,
,,
d72f4b4adbaf4f2a53aff5672248ad9a40d29844,1,
,,
edd43f6785362c36128569d06bbbf1dca2af4adf,1,
,,
0b451d0fd2466b0832779fd13d558a10b455de35,1,
,,
b46e9ab7488101f92971ce982ced9fee6ac36cab,2,
,,
30ae706668cca53a3fd4a233352be69be0aa5fbd,1,
,,
f0a498746d6baa63a7008940373d114dda3e865b,5,
,,
2f6a2e7c5f103a1dd3d280c78a769deea30a8199,1,
,,
64fd8b12d2e9b44d72edaad445d1157ac3e6d6be,3,
,,
ca2d3a84e715cd89e82908364d6b4a3eef6b4c0d,3,
,,
3a7f1249dc04b81cf3e83e91e828f38767546df8,6,
,,
6d283387e108f655d02683259950146f0cee5d21,1,
,,
5edaa53aa0a7f0586b30cebac1745364657ad547,1,
,,
f4b30f0217d2e8a9df0921e481e8f9ad9447d733,1,
,,
a7bc5358a511761e50056638829d6e9db725bea6,1,
,,
460e187713b445107add581287b37459a5007aa0,1,
,,
63c00058aae20b8477071d1548bb3dbb0ceed1f7,3,
,,
05705634e6165f1b9f63de02291365acbae45b51,1,
,,
4ac63de83b22b00c230badc948f203f90ef9b902,1,
,,
5174d0e64873dbf35cbe9a5b2d15e3ec97a76763,2,
,,
e3ccfe60c3ea1d51db6019d18d65347952d1455c,3,
,,
1fe5ed608b60dd6851b26ce27a29e164322e4d0a,1,
,,
3224882fe207182cb16a1f2ffac4bba49e9eef95,1,
,,
0ee5c77431a83128a40cb446cd4277d937624aab,1,
,,
9c82f62e7ef6b9a1019f7e8297ec684daf433af9,13,
,,
11e28698e17d50474f56b874398da24d222f4ae7,1,
,,
a3cfc045cb9a5ae530a2f531a37e8742933f0487,1,
,,
7f1200dc0c60af2c9f6cb611fa0ded1c6e44fce4,1,
,,
1a7dfe0a886662bf37bee4769766581083925aa7,1,
,,
c7b71198b9a39119839094b57f484ed08193e63d,5,
,,
fa11d22cb525cb39a41e618155b3a8291f4c5d35,2,
,,
c33130403340d616f5aca33aea1decf082b51916,1,
,,
1ec8f940841ea58cadd6710a8685e3cc7f1b5b67,1,
,,
8e723a163095ce1a6da60c915ef3be3abf0b2b6b,1,
,,
a866775b990b75e10d2c3c82873c7fdba691d61e,1,
,,
e87e389274b3464e50448b1e8a78ad6b9eea42ec,2,
,,
3c096f7f9e3121fd5301167d148c854c21f6b4d6,13,
,,
dee05706d8371e4971b3ea2815490b67686c7e73,3,
,,
373f5718f6ace627cfb17a4c9da2acfb9263c0f5,1,
,,
6eaee46c98a3ae16448da3325b779006059c2db6,5,
,,
39b599e0641047e5583cf717d35a4cb080049665,2,
,,
5e6db2408816e4cd6359083533b5cb1099831e39,2,
,,
8ef8fbf550c9af5f19745a40bb5b07a5a0e56fcc,1,
,,
38ccd25cc3664bd6166a34ad88b7049ca5b9c98e,1,
,,
3ce234e6c7858443738b71bd74dba4f754ce13a1,10,
,,
2e1efb480a9b77a97cb623d4f5faf6802a417422,13,
,,
aac6aee0b1b5b433ebb5cddeb896d95d62a55ef0,3,
,,
57b2440731ebed567c59ae16c1f669fb47d0544f,1,
,,
922d4c6a96007512d63b1b690989ecbb697da973,1,
,,
7cc79f2a06c97f13c3c8db2adedd6a6e30d3ddf8,16,
,,
d5b8987aab2c2c21ef42e62716164fb1a4b19ec9,1,
,,
031d0ff4ad4baeb548c4272a08af4e8844cb5fbe,2,
,,
c0e0ac9d343a9795544bf9b3079d18b41c2a05d1,1,
,,
1e7647e385a55598843f80fe39fadeda64295f87,5,
,,
5e32b4ab179e8aa991c986d68c1b6f19e19ab7c6,2,
,,
997b11dbecc6023ad0679843d8a267d843a2951c,28,
,,
e2f620cee4b4b1f6d74ffa15c44a86177e4ba9a6,10,
,,
1108cd5f3832914733b1f184f4a9b08c46974fe2,1,
,,
004768bdcb83decb72ce46ca1753e5ab8dce4330,1,
,,
fb3b9a2429b2b07fa0b3050914a4aff751d6e192,1,
,,
929ef172a01d5f253803680af6ed6711b21e4afd,1,
,,
8efdbbf88e4b4a6c27e8cfe65fe21ed7988cb79a,1,
,,
8f1c9b8649801e07a67e026f8f73f63cf321c5e7,2,
,,
0bd539190928f9dfb6dd0e18ed85e3ea2a1059e8,4,
,,
8b998d19163c2244ef4e9864c4bcd1d2069971e6,1,
,,
f6846b6686545a5ce67b398ce072a4ef1ab946b4,2,
,,
423f15c4ab223116915dc6d8f378c39f8a504ef6,4,
,,
fc95d5c34a6525cfc2e1e5b5db0742e34c922335,1,
,,
58d07dc94b4a31e64cbb937eeece97f263166aee,18,
,,
a40833b99d96b70f60b9a99fe1e682425e044d56,4,
,,
ca69fdb69144b2686b6d39b54d55c4015a8caace,1,
,,
7490fbe69ba33854ca9d0781ac12bbe0804a14a3,1,
,,
e76fe04ebb707def88e58b21159a6009429fcf2a,53,
,,
997a4724115ee90c8b6c7d58428b4f1e5478ddff,2,
,,
d87c235032d4e6743bab6e2fdcb6f3a2468870cc,10,
,,
244696a42b59da3d4f7d799bed4c66f1927401a6,1,
,,
4c096505d38b98a11d94c8df59b8191ac5ffa6a2,1,
,,
6681b4c809bf76cd558c5b314b6de9cfc98bc187,1,
,,
32c41617a9b26e657fae9747b99850f0b30dc982,1,
,,
bfd6d5a652b3b02014601f8494e21b414a822786,1,
,,
46ee8d36a971e317c2afd05fdf6cbe808d4fd20c,3,
,,
393afd34566ba51f817c45a55305a9ac150d7f5b,1,
,,
f275e3fee1a4a3a17f572af154048b1cff3cf464,1,
,,
bb0fae3ee8243ecd4633b07e5469ad47f251e5c6,2,
,,
8142653ed7e4211c3b8a202bc8f357f312371b7b,2,
,,
85f930d38f807b4672156b9cb326c81fd6cb3f23,1,
,,
36dc77e7a0bb928203f76c414a41a3dc5351f2e0,9,
,,
846cc3035dd80430672a25e3413db301e420f78d,1,
,,
3a17e5f999ecd49b47dcc4ba91e1cbb50824be41,1,
,,
a1ae3c0992c256671b8daf5101e8e2051e32686a,1,
,,
c0ad92c0a306f83f7a8001f872ef1525cc7ebdf0,4,
,,
88ab62e9252f62c9a5734c0f805058c8825932fe,9,
,,
0ef0a866740dc9f6799ae42462a3d0c1c0f0d81c,1,
,,
1eafc641c0c475b05297102bf5fdb60060bf99ed,2,
,,
68ce74941733424c2659209e5f390e2eed980cd5,1,
,,
9248d0b516eb2549977fc9053a3698f1f7720b1d,5,
,,
1670edb23d9b8db54d97e3b1b74ce79c53fb5ad8,2,
,,
2a40d475b650e2c1d2365f706e28b2b0ba2756c6,4,
,,
1974ef4938686b1d445a1cf779f4dad87829e92a,8,
,,
